case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations
exchange-hot,hot,0,100,45001,query,2,,27.958,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,0,100,45001,query,3,,21.042,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,0,100,45001,query,4,,25.333,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,0,100,45001,query,5,,20.541,,160,160,160,4,8,0.0243902,160,1,0
exchange-hot,hot,0,100,45001,query,6,,31.959,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,0,100,45001,query,7,,22.958,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,0,100,45001,query,8,,21.125,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,0,100,45001,query,9,,18.5,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,0,100,45001,query,10,,21.375,,1048580,160,160,8,8,0.047619,1048580,1,4
exchange-hot,hot,0,100,45001,query,11,,34.25,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,0,100,45001,query,12,,24.334,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,0,100,45001,query,13,,18.958,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,0,100,45001,query,14,,20.584,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,0,100,45001,query,15,,19.125,,1048584,160,168,4,8,0.0232558,1048584,1,8
exchange-hot,hot,0,100,45001,query,16,,53.167,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,0,100,45001,query,17,,31.209,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,0,100,45001,query,18,,29.375,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,0,100,45001,query,19,,22.125,,1048588,1048584,168,8,8,0.0454545,1048588,1,4
exchange-hot,hot,0,100,45001,query,20,,96.542,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,0,100,45001,query,21,,434.084,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,0,100,45001,query,22,,14877.8,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,0,100,45001,query,23,,40.875,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,0,100,45001,query,24,,41.333,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,0,100,45001,query,25,,33.209,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,0,100,45001,query,26,,37.292,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,0,100,45001,query,27,,4811.12,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,0,100,45001,query,28,,50.875,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,0,100,45001,query,29,,38.584,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,0,100,45001,query,30,,39.625,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,0,100,45001,query,31,,35.208,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,0,100,45001,fence,0,stable,6418.08,,,,,,,,,,
exchange-hot-guard,hot,0,100,45001,write,0,weak,928.542,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot-guard,hot,0,100,45001,write,1,weak,3812.5,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot-guard,hot,0,100,45001,write,2,weak,2411.58,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot-guard,hot,0,100,45001,write,3,weak,4434.21,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot-guard,hot,0,100,45001,write,4,stable,33430.4,1048581,1048584,1048584,168,0,8,0.00606061,,,
exchange-hot-guard,hot,0,100,45001,write,5,stable,32014.7,1048582,1048584,1048584,168,0,8,0.0060241,,,
exchange-hot-guard,hot,0,100,45001,write,6,stable,30576.6,1048583,1048584,1048584,168,0,8,0.00598802,,,
exchange-hot-guard,hot,0,100,45001,write,7,stable,29971.5,1048584,1048584,1048584,168,0,8,0.00595238,,,
exchange-hot-guard,hot,0,100,45001,write,8,stable,29739.8,1048585,1048588,1048588,172,0,8,0.00591716,,,
exchange-hot-guard,hot,0,100,45001,write,9,stable,29722,1048586,1048588,1048588,172,0,8,0.00588235,,,
exchange-hot-guard,hot,0,100,45001,write,10,stable,29704.9,1048587,1048588,1048588,172,0,8,0.00584795,,,
exchange-hot-guard,hot,0,100,45001,write,11,stable,29705.6,1048588,1048588,1048588,172,0,9,0.00581395,,,
exchange-hot-guard,hot,0,100,45001,write,12,stable,28788.7,1048589,1048592,1048592,176,0,9,0.00578035,,,
exchange-hot-guard,hot,0,100,45001,write,13,stable,28770.5,1048590,1048592,1048592,176,0,9,0.00574713,,,
exchange-hot-guard,hot,0,100,45001,write,14,stable,28745.5,1048591,1048592,1048592,176,0,9,0.00571429,,,
exchange-hot-guard,hot,0,100,45001,write,15,stable,28735.9,1048592,1048592,1048592,176,0,9,0.00568182,,,
exchange-hot-guard,hot,0,100,45001,write,16,stable,28854.2,1048594,1048596,1048596,180,0,9,0.00561798,,,
exchange-hot-guard,hot,0,100,45001,write,17,stable,28849.1,1048593,1048596,1048596,180,0,9,0.00564972,,,
exchange-hot-guard,hot,0,100,45001,write,18,stable,28813.6,1048595,1048596,1048596,180,0,9,0.00558659,,,
exchange-hot-guard,hot,0,100,45001,write,19,stable,28779.3,1048596,1048596,1048596,180,0,9,0.00555556,,,
exchange-hot-guard,hot,0,100,45001,write,20,stable,25825.4,1048598,1048600,1048600,184,0,9,0.00549451,,,
exchange-hot-guard,hot,0,100,45001,write,21,stable,25826.9,1048597,1048600,1048600,184,0,9,0.00552486,,,
exchange-hot-guard,hot,0,100,45001,write,22,stable,25800.2,1048599,1048600,1048600,184,0,9,0.00546448,,,
exchange-hot-guard,hot,0,100,45001,write,23,stable,25746.9,1048600,1048600,1048600,184,0,9,0.00543478,,,
exchange-hot-guard,hot,0,100,45001,write,24,stable,6868.62,1048601,1048601,1048601,185,0,9,0.00540541,,,
exchange-hot-guard,hot,0,100,45001,query,0,,25.042,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,0,100,45001,query,1,,11.708,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,0,100,45001,query,2,,11.292,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,0,100,45001,query,3,,8.875,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,0,100,45001,query,4,,17.292,,160,160,160,4,8,0.0243902,160,1,0
exchange-hot-guard,hot,0,100,45001,query,5,,87.834,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,0,100,45001,query,6,,50.291,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,0,100,45001,query,7,,30.042,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,0,100,45001,query,8,,34.833,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,0,100,45001,query,9,,29066.7,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,0,100,45001,query,10,,113.042,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,0,100,45001,query,11,,39.167,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,0,100,45001,query,12,,43.75,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,0,100,45001,query,13,,29.125,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,0,100,45001,query,14,,30.416,,1048584,1048584,172,0,9,0,1048584,1,0
exchange-hot-guard,hot,0,100,45001,query,15,,77.416,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,0,100,45001,query,16,,85.417,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,0,100,45001,query,17,,67.167,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,0,100,45001,query,18,,34.334,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,0,100,45001,query,19,,22,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,0,100,45001,query,20,,27574.1,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,0,100,45001,query,21,,21.083,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,0,100,45001,query,22,,13.917,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,0,100,45001,query,23,,10.875,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,0,100,45001,query,24,,15.291,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,0,100,45001,query,25,,8.75,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,0,100,45001,query,26,,27802.8,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,0,100,45001,query,27,,28.666,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,0,100,45001,query,28,,14.916,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,0,100,45001,query,29,,10.708,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,0,100,45001,query,30,,11.542,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,0,100,45001,query,31,,9.5,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,0,100,45001,fence,0,stable,1140.75,,,,,,,,,,
strict-hot,hot,0,100,45001,write,0,weak,1242.5,1048577,1048577,160,160,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,1,weak,9883.29,1048580,1048580,1048578,162,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,2,weak,2811.62,1048578,1048578,160,160,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,3,weak,8554.75,1048579,1048579,1048578,162,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,4,weak,15146.6,1048581,1048581,1048580,164,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,5,weak,14840.2,1048582,1048582,1048580,164,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,6,weak,14761,1048583,1048583,1048582,166,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,7,weak,14583.6,1048584,1048584,1048582,166,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,8,weak,14797,1048585,1048585,1048584,168,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,9,weak,14921.5,1048586,1048586,1048584,168,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,10,weak,15844.7,1048587,1048587,1048586,170,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,11,weak,16251.4,1048588,1048588,1048586,170,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,12,weak,16838,1048589,1048589,1048588,172,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,13,weak,16731.5,1048590,1048590,1048588,172,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,14,weak,18768.9,1048591,1048591,1048590,174,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,15,weak,18827.8,1048592,1048592,1048590,174,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,16,weak,18768.5,1048593,1048593,1048592,176,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,17,weak,18757.9,1048594,1048594,1048592,176,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,18,weak,15778.6,1048595,1048595,1048594,178,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,19,weak,15669.2,1048596,1048596,1048594,178,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,20,weak,14866,1048597,1048597,1048596,180,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,21,weak,14969.8,1048598,1048598,1048596,180,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,22,weak,14701.2,1048599,1048599,1048598,182,1,2,0.1,,,
strict-hot,hot,0,100,45001,write,23,weak,14629,1048600,1048600,1048598,182,2,2,0.2,,,
strict-hot,hot,0,100,45001,write,24,weak,13706,1048601,1048601,1048600,184,1,2,0.1,,,
strict-hot,hot,0,100,45001,query,0,,24.875,,160,160,160,0,2,0,160,1,0
strict-hot,hot,0,100,45001,query,1,,11.292,,160,160,160,0,2,0,160,1,0
strict-hot,hot,0,100,45001,query,2,,10.292,,160,160,160,0,2,0,160,1,0
strict-hot,hot,0,100,45001,query,3,,8.333,,160,160,160,0,2,0,160,1,0
strict-hot,hot,0,100,45001,query,4,,13,,160,160,160,0,2,0,160,1,0
strict-hot,hot,0,100,45001,query,5,,10.875,,160,160,160,0,2,0,160,1,0
strict-hot,hot,0,100,45001,query,6,,8708.71,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,0,100,45001,query,7,,13.916,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,0,100,45001,query,8,,9.584,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,0,100,45001,query,9,,7.709,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,0,100,45001,query,10,,8,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,0,100,45001,query,11,,7.709,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,0,100,45001,query,12,,13576.8,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,0,100,45001,query,13,,12.042,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,0,100,45001,query,14,,11.416,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,0,100,45001,query,15,,9.416,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,0,100,45001,query,16,,9.625,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,0,100,45001,query,17,,7.5,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,0,100,45001,query,18,,15248,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,0,100,45001,query,19,,11.708,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,0,100,45001,query,20,,11.416,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,0,100,45001,query,21,,9.25,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,0,100,45001,query,22,,11.75,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,0,100,45001,query,23,,13.459,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,0,100,45001,query,24,,17821.8,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,0,100,45001,query,25,,13.625,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,0,100,45001,query,26,,9,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,0,100,45001,query,27,,8.292,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,0,100,45001,query,28,,8.042,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,0,100,45001,query,29,,7.667,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,0,100,45001,query,30,,14666.3,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,0,100,45001,query,31,,13.25,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,0,100,45001,fence,0,stable,6176.79,,,,,,,,,,
fixed-time,random,0,100,9001,write,0,weak,1212.83,1048577,1048577,160,160,1,1440,0.00621118,,,
fixed-time,random,0,100,9001,write,1,weak,4756,1048580,1048580,160,160,4,1440,0.0243902,,,
fixed-time,random,0,100,9001,write,2,weak,2629.92,1048578,1048578,160,160,2,1440,0.0123457,,,
fixed-time,random,0,100,9001,write,3,weak,3723.17,1048579,1048579,160,160,3,1440,0.0184049,,,
fixed-time,random,0,100,9001,write,4,weak,10099.1,1048581,1048581,1048580,164,1,1476,0.00606061,,,
fixed-time,random,0,100,9001,write,5,weak,9815.71,1048582,1048582,1048580,164,2,1476,0.0120482,,,
fixed-time,random,0,100,9001,write,6,weak,9756.33,1048583,1048583,1048580,164,3,1476,0.0179641,,,
fixed-time,random,0,100,9001,write,7,weak,14844.5,1048584,1048584,1048583,167,1,1503,0.00595238,,,
fixed-time,random,0,100,9001,write,8,weak,12278.2,1048585,1048585,1048583,167,2,1503,0.0118343,,,
fixed-time,random,0,100,9001,write,9,weak,12805.5,1048586,1048586,1048583,167,3,1503,0.0176471,,,
fixed-time,random,0,100,9001,write,10,weak,19029.9,1048587,1048587,1048586,170,1,1530,0.00584795,,,
fixed-time,random,0,100,9001,write,11,weak,14248.8,1048588,1048588,1048586,170,2,1530,0.0116279,,,
fixed-time,random,0,100,9001,write,12,weak,11067.4,1048589,1048589,1048586,170,3,1530,0.017341,,,
fixed-time,random,0,100,9001,write,13,weak,15771.3,1048590,1048590,1048589,173,1,1557,0.00574713,,,
fixed-time,random,0,100,9001,write,14,weak,9501.96,1048591,1048591,1048589,173,2,1557,0.0114286,,,
fixed-time,random,0,100,9001,write,15,weak,9419.21,1048592,1048592,1048589,173,3,1557,0.0170455,,,
fixed-time,random,0,100,9001,write,16,weak,14102,1048593,1048593,1048592,176,1,1584,0.00564972,,,
fixed-time,random,0,100,9001,write,17,weak,8863.33,1048594,1048594,1048592,176,2,1584,0.011236,,,
fixed-time,random,0,100,9001,write,18,weak,8705.38,1048595,1048595,1048592,176,3,1584,0.0167598,,,
fixed-time,random,0,100,9001,write,19,weak,12728.2,1048596,1048596,1048595,179,1,1611,0.00555556,,,
fixed-time,random,0,100,9001,write,20,weak,8402.71,1048597,1048597,1048595,179,2,1611,0.0110497,,,
fixed-time,random,0,100,9001,write,21,weak,9085.46,1048598,1048598,1048595,179,3,1611,0.0164835,,,
fixed-time,random,0,100,9001,write,22,weak,14730.6,1048599,1048599,1048598,182,1,1638,0.00546448,,,
fixed-time,random,0,100,9001,write,23,weak,10952.7,1048600,1048600,1048598,182,2,1638,0.0108696,,,
fixed-time,random,0,100,9001,write,24,weak,10425.6,1048601,1048601,1048598,182,3,1638,0.0162162,,,
fixed-time,random,0,100,9001,query,0,,24.709,,160,160,160,0,1440,0,160,1,0
fixed-time,random,0,100,9001,query,1,,11.292,,160,160,160,0,1440,0,160,1,0
fixed-time,random,0,100,9001,query,2,,10.917,,160,160,160,0,1440,0,160,1,0
fixed-time,random,0,100,9001,query,3,,9.083,,160,160,160,0,1440,0,160,1,0
fixed-time,random,0,100,9001,query,4,,8.959,,160,160,160,0,1440,0,160,1,0
fixed-time,random,0,100,9001,query,5,,8.959,,160,160,160,0,1440,0,160,1,0
fixed-time,random,0,100,9001,query,6,,75252.3,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,7,,14.541,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,8,,11.167,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,9,,11.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,10,,17.334,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,11,,12.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,12,,9.875,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,13,,10.542,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,14,,10.542,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,15,,10.791,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,16,,9.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,17,,11.792,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,18,,10.083,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,19,,9.916,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,20,,10.416,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,21,,9.084,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,22,,10.875,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,23,,9.584,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,24,,10.458,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,25,,10,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,26,,9.375,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,27,,9.416,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,28,,11.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,29,,10.041,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,30,,9.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,query,31,,11.083,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,0,100,9001,fence,0,stable,1146.42,,,,,,,,,,
exchange-hot-guard,hot,1,100,45002,write,0,weak,1206.46,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot-guard,hot,1,100,45002,write,1,weak,2896.5,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot-guard,hot,1,100,45002,write,2,weak,3999.04,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot-guard,hot,1,100,45002,write,3,weak,1604.25,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot-guard,hot,1,100,45002,write,4,stable,35950.6,1048581,1048584,1048584,168,0,8,0.00606061,,,
exchange-hot-guard,hot,1,100,45002,write,5,stable,35592,1048582,1048584,1048584,168,0,8,0.0060241,,,
exchange-hot-guard,hot,1,100,45002,write,6,stable,34254.4,1048583,1048584,1048584,168,0,8,0.00598802,,,
exchange-hot-guard,hot,1,100,45002,write,7,stable,33192,1048584,1048584,1048584,168,0,8,0.00595238,,,
exchange-hot-guard,hot,1,100,45002,write,8,stable,26004.8,1048585,1048588,1048588,172,0,8,0.00591716,,,
exchange-hot-guard,hot,1,100,45002,write,9,stable,25991.5,1048588,1048588,1048588,172,0,9,0.00581395,,,
exchange-hot-guard,hot,1,100,45002,write,10,stable,25981.7,1048587,1048588,1048588,172,0,8,0.00584795,,,
exchange-hot-guard,hot,1,100,45002,write,11,stable,25972.5,1048586,1048588,1048588,172,0,8,0.00588235,,,
exchange-hot-guard,hot,1,100,45002,write,12,stable,31551.9,1048589,1048592,1048592,176,0,9,0.00578035,,,
exchange-hot-guard,hot,1,100,45002,write,13,stable,31531,1048590,1048592,1048592,176,0,9,0.00574713,,,
exchange-hot-guard,hot,1,100,45002,write,14,stable,31535.6,1048591,1048592,1048592,176,0,9,0.00571429,,,
exchange-hot-guard,hot,1,100,45002,write,15,stable,31541.5,1048592,1048592,1048592,176,0,9,0.00568182,,,
exchange-hot-guard,hot,1,100,45002,write,16,stable,29726.1,1048593,1048596,1048596,180,0,9,0.00564972,,,
exchange-hot-guard,hot,1,100,45002,write,17,stable,29728.2,1048594,1048596,1048596,180,0,9,0.00561798,,,
exchange-hot-guard,hot,1,100,45002,write,18,stable,29695,1048595,1048596,1048596,180,0,9,0.00558659,,,
exchange-hot-guard,hot,1,100,45002,write,19,stable,29659.5,1048596,1048596,1048596,180,0,9,0.00555556,,,
exchange-hot-guard,hot,1,100,45002,write,20,stable,36970.3,1048597,1048600,1048600,184,0,9,0.00552486,,,
exchange-hot-guard,hot,1,100,45002,write,21,stable,37027.8,1048598,1048600,1048600,184,0,9,0.00549451,,,
exchange-hot-guard,hot,1,100,45002,write,22,stable,37014.2,1048599,1048600,1048600,184,0,9,0.00546448,,,
exchange-hot-guard,hot,1,100,45002,write,23,stable,37004.8,1048600,1048600,1048600,184,0,9,0.00543478,,,
exchange-hot-guard,hot,1,100,45002,write,24,stable,7882.21,1048601,1048601,1048601,185,0,9,0.00540541,,,
exchange-hot-guard,hot,1,100,45002,query,0,,25.292,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,1,100,45002,query,1,,10.5,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,1,100,45002,query,2,,9.75,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,1,100,45002,query,3,,8.041,,160,160,160,0,8,0,160,1,0
