case,workload,repetition,query,M,L,delta_positive,amplification,pre_recall,post_recall,answer_churn,durable_overlap,lost_ids_subset_weak,durable_fingerprint_equal
fixed-time,random,20,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,20,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,20,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,20,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,20,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,20,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,20,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,2,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,3,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,4,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,5,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,20,7,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,20,8,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,9,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,10,0,0,0,0,1,1,0,1,1,1
exchange-random,random,20,11,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,20,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,21,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,21,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,21,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,21,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,21,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,21,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
stable-group,random,21,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,21,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,21,11,0,0,0,0,1,1,0,1,1,1
exchange-random,random,21,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,21,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,21,2,0,0,0,0,1,1,0,1,1,1
exchange-random,random,21,3,0,0,0,0,1,1,0,1,1,1
exchange-random,random,21,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,21,5,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,21,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,21,7,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,21,8,0,0,0,0,1,1,0,1,1,1
exchange-random,random,21,9,0,0,0,0,1,1,0,1,1,1
exchange-random,random,21,10,0,0,0,0,1,1,0,1,1,1
exchange-random,random,21,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,21,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,21,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,21,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,21,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,7,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,21,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,21,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,7,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,21,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,21,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,22,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,22,10,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,22,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,22,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,22,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,22,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,22,11,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,22,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,22,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,22,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,22,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,22,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,22,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,22,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,22,1,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,22,2,0,0,0,0,1,1,0,1,1,1
exchange-random,random,22,3,0,0,0,0,1,1,0,1,1,1
exchange-random,random,22,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,22,5,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,22,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,22,7,0,0,0,0,1,1,0,1,1,1
exchange-random,random,22,8,0,0,0,0,1,1,0,1,1,1
exchange-random,random,22,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,22,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,22,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,22,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,22,10,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,22,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,23,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,23,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,23,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,23,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,23,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
stable-group,random,23,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,23,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,23,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,23,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,23,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,23,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,23,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,23,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,23,11,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,1,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,23,2,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,3,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,23,5,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,23,7,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,8,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,9,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,23,10,0,0,0,0,1,1,0,1,1,1
exchange-random,random,23,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-time,random,23,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,23,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,24,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,24,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,24,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,24,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,24,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,24,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,24,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,24,2,0,0,0,0,1,1,0,1,1,1
exchange-random,random,24,3,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,24,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,24,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,24,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,24,7,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,24,8,0,0,0,0,1,1,0,1,1,1
exchange-random,random,24,9,0,0,0,0,1,1,0,1,1,1
exchange-random,random,24,10,0,0,0,0,1,1,0,1,1,1
exchange-random,random,24,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,24,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,24,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,24,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,24,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,24,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
