case,workload,repetition,hnsw_seed,tail_seed,requested_ack,writers,writes,queries,k_min,epsilon,comparison_epsilon,configured_cap,group_delay_us,write_seconds,writes_per_s,weak_acks,stable_acks,max_weak,binding,weak_p50_us,weak_p95_us,weak_p99_us,stable_p50_us,stable_p95_us,stable_p99_us,query_p50_us,query_p95_us,query_p99_us,latest_queries,stable_queries,timed_sync_attempts,timed_sync_successes,timed_sync_failures,timed_records_synced,policy_fences,follower_requests,fence_then_retry,strict_rejections,cap_overshoots,all_applied
stable-hot-k100-for-e200000-g750-w4,hot,5,117,45006,stable,4,64,64,100,0,0.20000000000000001,0,750,0.18919820900000001,338.26958689656516,0,64,0,0,0,0,0,11815.791499999999,14655.979399999995,14822.854289999999,44.625,11949.3187,13288.543919999996,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k50-for-e200000-g750-w4,random,5,117,9006,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17309512499999999,369.73889357080395,0,64,0,0,0,0,0,10814.042000000001,12782.90805,12807.41,28.6875,9910.6144000000004,10011.317290000001,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,5,117,9006,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.122129,524.03606023139469,64,0,10,1,6433.4375,12086.031299999997,12378.414709999999,0,0,0,29.833500000000001,8466.6401499999865,11426.685539999999,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k50-e200000-g750-w4,hot,5,117,45006,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12358762500000001,517.85120071690028,64,0,10,1,6086.4164999999994,12072.090050000001,13218.11479,0,0,0,29.603999999999999,8858.9517999999825,11156.00979,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k50-for-e200000-g750-w4,hot,5,117,45006,stable,4,64,64,50,0,0.20000000000000001,0,750,0.12518950000000001,511.22498292588432,0,64,0,0,0,0,0,7376.3330000000005,9877.1517999999996,9927.6679199999999,27,6801.9204999999947,8964.96083,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,5,117,45006,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.24428633299999999,261.98764054475367,64,0,2,1,15181.437,17430.882999999994,18414.142709999996,0,0,0,10.792,14371.1124,15917.549289999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,5,117,45006,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17107145900000001,374.1126683206694,0,64,0,0,0,0,0,9893.6669999999995,13540.729399999989,13901.16238,9.8960000000000008,8944.3438499999993,10991.206749999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,5,117,9006,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.115382834,554.67523011265257,64,0,4,1,6999.6255000000001,8937.8812500000004,9184.9482099999987,0,0,0,15.625499999999999,6300.8419000000004,8255.2596699999976,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,5,117,9006,stable,4,64,64,20,0,0.20000000000000001,0,750,0.13323083399999999,480.36928148329389,0,64,0,0,0,0,0,7850.7710000000006,10679.889349999996,10883.571959999999,15.103999999999999,6886.0963499999998,8222.2864599999975,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,6,100,9007,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.107693,594.2818939021106,64,0,20,1,5781.7085000000006,10564.20175,10736.64033,0,0,0,43.1875,5150.9062499999991,9483.1066299999984,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,100,0,0.20000000000000001,0,750,0.183224041,349.29914028039582,0,64,0,0,0,0,0,10863.229500000001,13709.673099999995,13895.841249999999,45.978999999999999,10693.210699999994,12259.950919999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,6,100,45007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.168842666,379.05111022115699,64,0,4,1,10753.896000000001,13770.783899999993,14691.348749999999,0,0,0,16.957999999999998,9875.7606499999983,12430.158249999993,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,6,100,45007,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17014154200000001,376.15739958440014,0,64,0,0,0,0,0,10804.853999999999,11676.146449999995,11842.55946,13.1455,9834.2937000000002,10314.173039999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k10-for-e200000-g750-w4,hot,6,100,45007,stable,4,64,64,10,0,0.20000000000000001,0,750,0.12514862500000001,511.39195496554589,0,64,0,0,0,0,0,6945.0419999999995,10886.247299999999,10935.315420000001,11.417,5996.1411500000004,8581.5334199999961,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,6,100,45007,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.264500709,241.96532493982843,64,0,2,1,15865.853499999999,22354.459949999982,25196.753159999997,0,0,0,12.125499999999999,15104.2214,19177.62695999998,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k100-for-e200000-g750-w4,hot,6,100,45007,stable,4,64,64,100,0,0.20000000000000001,0,750,0.35718741599999998,179.17764493696498,0,64,0,0,0,0,0,11889.478999999999,60223.821499999947,61745.566460000002,45.103999999999999,21601.033049999955,50273.06824999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,6,100,45007,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.119680042,534.75917062261726,64,0,20,1,7137.3540000000003,10959.470600000001,11072.734499999999,0,0,0,49.5,6770.3375999999989,10154.302,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k50-e200000-g750-w4,random,6,100,9007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.114386084,559.5086199471607,64,0,10,1,5584.7494999999999,11774.335599999999,11937.75733,0,0,0,30.146000000000001,8449.4374499999813,10220.101079999997,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,50,0,0.20000000000000001,0,750,0.16914004099999999,378.38467829152296,0,64,0,0,0,0,0,9885,12676.195599999995,12840.628419999999,30.478999999999999,9741.4919499999942,10372.718789999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,6,100,9007,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17346800000000001,368.94412802361239,64,0,4,1,10801.5625,12625.40625,12777.895500000001,0,0,0,15.478999999999999,10430.493749999996,11086.611539999998,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17714845900000001,361.2788977182127,0,64,0,0,0,0,0,10892.083500000001,12693.306249999994,12876.425500000001,15.0205,10610.279499999995,11309.701959999999,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,6,100,45007,stable,4,64,64,50,0,0.20000000000000001,0,750,0.12810966600000001,499.57198389698397,0,64,0,0,0,0,0,7766.0414999999994,12355.337399999984,12840.897290000001,25.6875,6945.9526500000002,8253.9926699999978,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,6,100,45007,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.120743584,530.0488678553719,64,0,10,1,6071.2295000000004,11410.1482,11590.04675,0,0,0,28.375,8658.0098499999822,10148.789999999995,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k10-for-e200000-g750-w4,random,6,100,9007,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17522433400000001,365.24607364180366,0,64,0,0,0,0,0,10806.978999999999,13680.645599999994,13876.46146,10.75,9907.4847999999984,12207.855919999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,6,100,9007,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.246548833,259.58346353235424,64,0,2,1,14909.207999999999,18101.195649999998,18761.156289999999,0,0,0,11.3125,14117.2464,15666.402289999996,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k100-for-e200000-g750-w4,random,7,117,9008,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17222437500000001,371.60825812257991,0,64,0,0,0,0,0,10828.707999999999,11874.993850000001,11890.283959999999,42.146000000000001,9900.0848499999993,10838.37096,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,7,117,9008,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.10628325,602.16449910969038,64,0,20,1,5508.6664999999994,11258.598249999995,11465.31342,0,0,0,43.104500000000002,5627.2910999999967,9442.2024999999958,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k10-e200000-g750-w4,hot,7,117,45008,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.25170150000000002,254.26944217654639,64,0,2,1,15721.646000000001,17892.076799999999,18792.431540000001,0,0,0,10.875,15825.685649999994,16897.338209999998,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,7,117,45008,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17218920900000001,371.68415124085971,0,64,0,0,0,0,0,10843.25,11868.000050000001,11892.193789999999,8.9789999999999992,9661.1517499999954,10334.171669999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k20-for-e200000-g750-w4,hot,7,117,45008,stable,4,64,64,20,0,0.20000000000000001,0,750,0.170159958,376.11668898037692,0,64,0,0,0,0,0,10331.167000000001,11839.714400000001,11866.190119999999,14.228999999999999,9665.8035999999938,10877.01129,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,7,117,45008,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17262729199999999,370.74091389906067,64,0,4,1,10752.75,13455.785699999995,13750.84554,0,0,0,14.5,11396.535599999997,12254.668209999998,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k10-for-e200000-g750-w4,random,7,117,9008,stable,4,64,64,10,0,0.20000000000000001,0,750,0.18218116600000001,351.29866278273789,0,64,0,0,0,0,0,10796.6875,13731.202699999994,13937.505709999999,13.521000000000001,11032.483899999999,12383.424249999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,7,117,9008,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.24256404100000001,263.8478470928838,64,0,2,1,14966.916499999999,17012.608949999998,17998.688999999998,0,0,0,12.166499999999999,15124.520549999999,16084.318249999998,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k20-for-e200000-g750-w4,random,7,117,9008,stable,4,64,64,20,0,0.20000000000000001,0,750,0.12610450000000001,507.51559222708147,0,64,0,0,0,0,0,7339.5205000000005,10619.849999999995,10782.18979,14.75,6733.7456499999944,9218.9783699999989,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,7,117,9008,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.159943584,400.14108974824524,64,0,4,1,10243.166499999999,11858.65985,12029.523709999999,0,0,0,15.8535,9946.6900999999998,10599.60917,64,0,15,15,0,60,15,48,15,15,0,1
strict-random-k50-e200000-g750-w4,random,7,117,9008,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.115765542,552.84153552358441,64,0,10,1,5938.2920000000004,10488.159749999999,11086.052079999998,0,0,0,29.082999999999998,7351.9169999999913,9561.3182099999976,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,7,117,9008,stable,4,64,64,50,0,0.20000000000000001,0,750,0.16917916599999999,378.29717165055655,0,64,0,0,0,0,0,10310.375,11943.681199999999,11971.631960000001,28.313000000000002,9890.1294499999985,10970.814710000001,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,7,117,45008,stable,4,64,64,50,0,0.20000000000000001,0,750,0.125145959,511.40284921225464,0,64,0,0,0,0,0,6876.6669999999995,10654.710799999995,10805.568789999999,27.604500000000002,6951.0527499999998,8875.3769599999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,7,117,45008,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.117718292,543.6708171063168,64,0,10,1,5602.0205000000005,11105.960649999999,12070.640329999995,0,0,0,26.1035,8390.9999499999776,9875.6697899999981,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k100-e200000-g750-w4,hot,7,117,45008,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.148118166,432.08744564120514,64,0,20,1,7372.2294999999995,16132.154399999999,18156.41124999999,0,0,0,41.978999999999999,6760.670549999998,13371.508919999998,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,7,117,45008,stable,4,64,64,100,0,0.20000000000000001,0,750,0.1781105,359.32749613301854,0,64,0,0,0,0,0,10817.625,13653.768749999994,13845.947619999999,42.771000000000001,10019.525,11641.966959999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,8,100,45009,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.16894779200000001,378.81524962457036,64,0,4,1,10508.916499999999,12712.57955,13281.17434,0,0,0,13.8545,9805.8535999999986,10284.293159999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,8,100,45009,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17706949999999999,361.43999954820003,0,64,0,0,0,0,0,10793.541499999999,13654.831249999994,13837.71521,14.666499999999999,9647.8624499999969,10239.979459999997,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,8,100,9009,stable,4,64,64,20,0,0.20000000000000001,0,750,0.18121679199999999,353.16815452731339,0,64,0,0,0,0,0,10870.8125,12698.154449999995,12885.53908,13.458500000000001,9854.6356999999989,10471.640289999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,8,100,9009,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.163990417,390.26670686495055,64,0,4,1,10422.541999999999,11709.729499999999,11797.99821,0,0,0,14.791499999999999,9707.7250000000004,10306.394249999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k50-for-e200000-g750-w4,hot,8,100,45009,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17229412499999999,371.45781958612923,0,64,0,0,0,0,0,10796.145499999999,12866.3874,12893.54975,27.833500000000001,9858.0286999999989,11956.02017,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,8,100,45009,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.125847083,508.55370243265793,64,0,10,1,5970.8125,12140.840999999997,13305.705539999999,0,0,0,25.332999999999998,8025.4401499999976,9818.8374599999988,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k10-e200000-g750-w4,hot,8,100,45009,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.27383066700000003,233.72108281794453,64,0,2,1,16815.270499999999,26706.741949999956,28878.306039999999,0,0,0,10.6875,16210.53125,16911.837119999997,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,8,100,45009,stable,4,64,64,10,0,0.20000000000000001,0,750,0.18416299999999999,347.51823113220354,0,64,0,0,0,0,0,10867.270499999999,14654.520549999996,14830.489079999999,10.333500000000001,9904.1160499999987,12281.730959999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,8,100,9009,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.124459583,514.22315949748929,64,0,10,1,5960.6875,12480.583050000001,12616.572829999999,0,0,0,30.125,9605.6623999999774,11170.724879999998,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,8,100,9009,stable,4,64,64,50,0,0.20000000000000001,0,750,0.13512320799999999,473.64180400453489,0,64,0,0,0,0,0,7910.5830000000005,12601.083049999988,12943.9655,28.333500000000001,6970.3044499999996,7922.5437899999997,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k100-for-e200000-g750-w4,hot,8,100,45009,stable,4,64,64,100,0,0.20000000000000001,0,750,0.18216829200000001,351.32348938090718,0,64,0,0,0,0,0,10854.978999999999,14661.960699999994,14845.87875,41.125,9946.4313000000002,11773.807079999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,8,100,45009,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.116774958,548.06271049996872,64,0,20,1,6043.8539999999994,11238.0455,11445.53283,0,0,0,41.5,8308.0480999999872,10181.972750000001,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k10-e200000-g750-w4,random,8,100,9009,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.26617479199999999,240.44350525875493,64,0,2,1,16819.125,19549.646349999995,20284.938459999998,0,0,0,13.624500000000001,16925.228649999997,18053.325919999996,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,8,100,9009,stable,4,64,64,10,0,0.20000000000000001,0,750,0.13019470899999999,491.57143551816688,0,64,0,0,0,0,0,6931.6039999999994,12653.116949999994,12829.659460000001,11.375,5953.3517999999995,6509.8727099999987,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k100-for-e200000-g750-w4,random,8,100,9009,stable,4,64,64,100,0,0.20000000000000001,0,750,0.18418433300000001,347.47798011679959,0,64,0,0,0,0,0,10870.3125,12854.823249999999,12886.752500000001,45.25,10907.593699999999,11929.598919999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,8,100,9009,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.1131505,565.61835785082701,64,0,20,1,6119.2494999999999,12532.008099999999,12870.87571,0,0,0,43.021000000000001,5489.9830499999989,11373.969709999998,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k100-e200000-g750-w4,random,9,117,9010,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.11054491700000001,578.95018366154272,64,0,20,1,5448.375,12600.091149999998,12685.05342,0,0,0,42.271000000000001,4803.6375999999991,11817.12191,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,9,117,9010,stable,4,64,64,100,0,0.20000000000000001,0,750,0.179130916,357.28059359669663,0,64,0,0,0,0,0,10870.353499999999,12659.203699999995,12835.235250000002,42.520499999999998,10011.668799999999,10936.131960000001,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k10-for-e200000-g750-w4,random,9,117,9010,stable,4,64,64,10,0,0.20000000000000001,0,750,0.175035792,365.63950303375668,0,64,0,0,0,0,0,10853,11892.358900000001,11924.72717,10.916499999999999,9871.8186999999998,10270.048159999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,9,117,9010,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.26474379199999998,241.74315671961065,64,0,2,1,16826.4375,19449.787549999997,19867.31712,0,0,0,11.416499999999999,16229.681299999998,17765.080499999993,64,0,31,31,0,62,31,48,31,31,0,1
strict-hot-k100-e200000-g750-w4,hot,9,117,45010,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.12077675,529.90331334466282,64,0,20,1,5759.0210000000006,14092.307999999999,15609.113959999991,0,0,0,40.771000000000001,5379.7249000000002,12467.111249999996,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,9,117,45010,stable,4,64,64,100,0,0.20000000000000001,0,750,0.20464733299999999,312.73312513679326,0,64,0,0,0,0,0,11360.125,24885.685699999933,26774.123579999999,40.895499999999998,9950.8347999999987,11588.462289999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,9,117,45010,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17876620800000001,358.00949584386774,64,0,4,1,11175.333500000001,12804.864250000001,12900.46358,0,0,0,15.458500000000001,10857.087399999995,12041.774789999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,9,117,45010,stable,4,64,64,20,0,0.20000000000000001,0,750,0.200018375,319.97060270087684,0,64,0,0,0,0,0,11854.396000000001,18009.75174999997,18794.212,15.228999999999999,11605.101799999999,12304.137289999999,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,9,117,9010,stable,4,64,64,20,0,0.20000000000000001,0,750,0.183185291,349.37302908234045,0,64,0,0,0,0,0,11367.166499999999,14913.493649999999,14979.92375,15.396000000000001,9952.829499999998,13905.723329999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,9,117,9010,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.119975875,533.44057711602443,64,0,4,1,7468.0625,9630.5606999999927,10883.100710000001,0,0,0,15.166499999999999,6710.6124499999996,8273.7148299999953,64,0,15,15,0,60,15,48,15,15,0,1
strict-hot-k10-e200000-g750-w4,hot,9,117,45010,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.26782887500000002,238.95855142579379,64,0,2,1,16388.167000000001,23803.993749999972,24823.911669999998,0,0,0,11.9375,15548.204449999997,16260.296249999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,9,117,45010,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17712254199999999,361.33176092289824,0,64,0,0,0,0,0,10782.313,13886.84015,13956.79542,10.792,10062.829499999998,13037.500539999999,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,9,117,45010,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17727004099999999,361.03111185042263,0,64,0,0,0,0,0,10862.603999999999,12977.408099999999,13013.45637,25.916499999999999,10768.834849999996,11920.575870000001,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,9,117,45010,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.1260975,507.54376573683061,64,0,10,1,6443.3539999999994,12497.104399999997,12929.96833,0,0,0,27.646000000000001,8919.6454999999878,11444.385749999998,64,0,6,6,0,60,6,48,6,6,0,1
strict-random-k50-e200000-g750-w4,random,9,117,9010,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12699395799999999,503.96098371861126,64,0,10,1,5907.7919999999995,16614.287499999973,17519.18375,0,0,0,29.6875,7974.393749999982,13847.133249999988,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,9,117,9010,stable,4,64,64,50,0,0.20000000000000001,0,750,0.124229916,515.17381690896423,0,64,0,0,0,0,0,7803.9585000000006,8858.0036499999987,8879.9369999999999,28.666499999999999,6939.8349500000004,7301.8107499999978,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k10-for-e200000-g750-w4,random,10,100,9011,stable,4,64,64,10,0,0.20000000000000001,0,750,0.18822012499999999,340.02740142691971,0,64,0,0,0,0,0,10922.957999999999,16527.351849999988,16865.901249999999,12.728999999999999,10780.214349999995,14647.390829999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,10,100,9011,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.28455633400000002,224.91152841461613,64,0,2,1,16906.146000000001,30098.820549999931,32657.143500000002,0,0,0,13.6045,16414.783100000001,17469.099999999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k50-for-e200000-g750-w4,random,10,100,9011,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17715645799999999,361.26258518896333,0,64,0,0,0,0,0,10800.8125,15431.439299999985,15881.606670000001,29.000500000000002,9897.9169999999995,12355.734079999989,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,10,100,9011,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12627150000000001,506.84437897704544,64,0,10,1,6027,12995.65625,13559.82533,0,0,0,28.645499999999998,8523.9456499999924,10856.494999999995,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k100-for-e200000-g750-w4,hot,10,100,45011,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17512166600000001,365.46020524953207,0,64,0,0,0,0,0,10831.6875,11912.562400000001,11923.037330000001,43.728999999999999,10101.723199999999,10900.63646,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,10,100,45011,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.113155666,565.59253515418311,64,0,20,1,5454.6044999999995,12584.445599999997,16398.844789999999,0,0,0,41.146000000000001,5516.8624999999975,12314.840419999988,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k10-e200000-g750-w4,hot,10,100,45011,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.257911208,248.14741668768423,64,0,2,1,16178.083500000001,18640.310799999999,19243.651249999999,0,0,0,11.7705,15928.841899999996,16786.450000000001,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,10,100,45011,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17315291599999999,369.61549062217352,0,64,0,0,0,0,0,10789.728499999999,13664.910649999994,13823.27054,10.583500000000001,9722.189249999994,11058.218959999993,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,10,100,9011,stable,4,64,64,20,0,0.20000000000000001,0,750,0.178130917,359.28631075311876,0,64,0,0,0,0,0,10787.395500000001,12884.322349999999,12923.629499999999,14.3125,9846.4017999999996,11970.07754,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,10,100,9011,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.16072908299999999,398.18556048129761,64,0,4,1,10131.875,11751.600049999999,11829.44908,0,0,0,14.375499999999999,9412.7018499999995,10219.298999999999,64,0,15,15,0,60,15,48,15,15,0,1
strict-hot-k50-e200000-g750-w4,hot,10,100,45011,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12642241600000001,506.23933654297508,64,0,10,1,6236.3955000000005,12308.241849999997,12756.68125,0,0,0,27.4375,8975.8562499999789,10549.062329999999,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k50-for-e200000-g750-w4,hot,10,100,45011,stable,4,64,64,50,0,0.20000000000000001,0,750,0.13014758300000001,491.74943187381353,0,64,0,0,0,0,0,7651.5625,10828.27945,10848.93154,25.896000000000001,6917.2455499999996,9951.936459999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,10,100,9011,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.111111083,576.00014572803684,64,0,20,1,5653.25,11483.922349999999,11687.69196,0,0,0,43.979500000000002,5043.4544999999998,10747.668460000001,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,10,100,9011,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17610104100000001,363.42772102068375,0,64,0,0,0,0,0,10842.291499999999,12676.337499999994,12845.02533,44.208500000000001,10704.995549999996,11273.661249999997,64,0,16,16,0,64,0,48,0,0,0,1
