case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations,crash_frontier,expected_recovery,crash_child_status
exchange-random,random,0,117,9001,query,28,,80.459,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-random,random,0,117,9001,query,29,,67.125,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-random,random,0,117,9001,query,30,,65.125,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-random,random,0,117,9001,query,31,,296.875,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-random,random,0,117,9001,cleanup-fence,0,stable,6258.71,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,0,weak,1766.88,1048577,1048577,160,160,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,1,weak,4047.58,1048578,1048578,160,160,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,2,weak,12366.2,1048579,1048579,1048578,162,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,3,weak,14287.1,1048580,1048580,1048578,162,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,4,weak,23229.5,1048581,1048581,1048580,164,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,5,weak,22995.4,1048582,1048582,1048580,164,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,6,weak,21211.5,1048583,1048583,1048582,166,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,7,weak,21333.8,1048584,1048584,1048582,166,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,8,weak,19907.1,1048585,1048585,1048584,168,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,9,weak,19882.2,1048586,1048586,1048584,168,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,10,weak,22188.3,1048587,1048587,1048586,170,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,11,weak,22109.5,1048588,1048588,1048586,170,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,12,weak,22019.2,1048589,1048589,1048588,172,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,13,weak,22307.9,1048590,1048590,1048588,172,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,14,weak,21003.5,1048591,1048591,1048590,174,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,15,weak,21256.5,1048592,1048592,1048590,174,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,16,weak,21740.9,1048593,1048593,1048592,176,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,17,weak,21933.2,1048594,1048594,1048592,176,2,2,0.2,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,18,weak,22747.8,1048595,1048595,1048594,178,1,2,0.1,,,,terminal-unfenced-suffix,,-1
strict-random,random,0,117,9001,write,19,weak,22610.1,1048596,1048596,1048594,178,2,2,0.2,,,,terminal-unfenced-suffix,,-1
